2019-12-17 13:30:21 - PHP Notice:  Undefined variable: breadcrumbs in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/default/template/extension/module/news_list.tpl on line 4
2020-01-12 16:04:15 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 149
2020-01-12 16:04:15 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 586
2020-01-12 16:04:15 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 718
2020-01-12 16:04:15 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 894
2020-01-14 10:42:57 - PHP Warning:  Error while sending QUERY packet. PID=1331 in /home/v-center/web/v-center.in.ua/public_html/system/library/db/mysqli.php on line 18
2020-01-14 18:36:41 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 149
2020-01-14 18:36:41 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 586
2020-01-14 18:36:41 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 718
2020-01-14 18:36:41 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 894
2020-01-15 15:15:31 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 149
2020-01-15 15:15:31 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 586
2020-01-15 15:15:31 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 718
2020-01-15 15:15:31 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 894
2020-01-15 15:18:06 - PHP Notice:  Undefined variable: button_upload in /home/v-center/web/v-center.in.ua/public_html/admin/view/template/sale/order_list.tpl on line 1409
2020-01-15 15:18:12 - PHP Notice:  Undefined variable: button_upload in /home/v-center/web/v-center.in.ua/public_html/admin/view/template/sale/order_list.tpl on line 1409
2020-01-15 15:19:02 - PHP Notice:  Undefined variable: button_upload in /home/v-center/web/v-center.in.ua/public_html/admin/view/template/sale/order_list.tpl on line 1409
2020-01-15 15:20:43 - PHP Notice:  Undefined variable: button_upload in /home/v-center/web/v-center.in.ua/public_html/admin/view/template/sale/order_list.tpl on line 1409
2020-01-15 15:21:17 - PHP Notice:  Undefined variable: button_upload in /home/v-center/web/v-center.in.ua/public_html/admin/view/template/sale/order_list.tpl on line 1409
2020-01-15 15:21:50 - PHP Notice:  Undefined variable: button_upload in /home/v-center/web/v-center.in.ua/public_html/admin/view/template/sale/order_list.tpl on line 1409
2020-01-15 15:22:59 - PHP Notice:  Undefined variable: button_upload in /home/v-center/web/v-center.in.ua/public_html/admin/view/template/sale/order_list.tpl on line 1409
2020-01-16 21:06:31 - PHP Warning:  Invalid argument supplied for foreach() in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/default/template/information/news.tpl on line 53
2020-01-17 21:11:01 - PHP Warning:  SessionHandler::write(): write failed: No space left on device (28) in /home/v-center/web/v-center.in.ua/public_html/system/library/session/native.php on line 21
2020-01-17 21:11:01 - PHP Warning:  session_write_close(): Failed to write session data using user defined save handler. (session.save_path: /home/v-center/tmp) in Unknown on line 0
2020-01-17 21:11:03 - PHP Warning:  SessionHandler::write(): write failed: No space left on device (28) in /home/v-center/web/v-center.in.ua/public_html/system/library/session/native.php on line 21
2020-01-17 21:11:03 - PHP Warning:  session_write_close(): Failed to write session data using user defined save handler. (session.save_path: /home/v-center/tmp) in Unknown on line 0
2020-01-17 21:11:12 - PHP Warning:  SessionHandler::write(): write failed: No space left on device (28) in /home/v-center/web/v-center.in.ua/public_html/system/library/session/native.php on line 21
2020-01-17 21:11:12 - PHP Warning:  session_write_close(): Failed to write session data using user defined save handler. (session.save_path: /home/v-center/tmp) in Unknown on line 0
2020-01-17 21:11:14 - PHP Warning:  SessionHandler::write(): write failed: No space left on device (282020-01-19 17:40:55 - PHP Warning:  unlink(/home/v-center/web/v-center.in.ua/public_html/system/storage/cache/cache.category.seopath.1579452055): No such file or directory in /home/v-center/web/v-center.in.ua/public_html/system/library/cache/file.php on line 68
2020-01-19 20:13:26 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 149
2020-01-19 20:13:26 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 586
2020-01-19 20:13:26 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 718
2020-01-19 20:13:26 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 894
2020-01-19 22:32:45 - PHP Warning:  Invalid argument supplied for foreach() in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/default/template/information/news.tpl on line 53
2020-01-20 15:48:13 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 149
2020-01-20 15:48:13 - PHP Notice:  Undefined variable: shipping_required in /home/v-center/web/v-center.in.ua/public_html/catalog/view/theme/theme_vcenter/template/checkout/checkout.tpl on line 586
